0,0.00000,0.00000,0.00005
21,0.00000,0.00000,0.00086
40,0.00000,0.00000,0.00202
60,0.00000,0.00000,0.00451
80,0.00000,0.00000,0.00451
100,0.00000,0.00000,0.00684
120,0.00000,0.00000,0.00760
140,0.00000,0.00000,0.00839
160,0.00000,0.00000,0.00923
180,0.00000,0.00000,0.00923
201,0.00000,0.00000,0.00966
221,0.00000,0.00000,0.00966
240,0.00000,0.00000,0.00966
260,0.00000,0.00000,0.00966
280,0.00000,0.00000,0.00966
300,0.00000,0.00000,0.01010
320,0.00000,0.00000,0.01010
340,0.00000,0.00000,0.01010
360,0.00000,0.00000,0.01010
380,0.00000,0.00000,0.01055
400,0.00000,0.00000,0.01055
420,0.00000,0.00000,0.01055
440,0.00000,0.00000,0.01055
460,0.00000,0.00000,0.01055
480,0.00000,0.00000,0.01055
500,0.00000,0.00000,0.01055
521,0.00000,0.00000,0.01055
540,0.00000,0.00000,0.01055
560,0.00000,0.00000,0.01055
580,0.00000,0.00000,0.01055
600,0.00000,0.00000,0.01055
620,0.00000,0.00000,0.01055
641,0.00000,0.00000,0.01055
660,0.00000,0.00000,0.01055
680,0.00000,0.00000,0.01055
700,0.00051,0.00000,0.01055
720,0.00087,0.00000,0.01055
743,0.00190,0.00007,0.01055
760,0.00190,0.00024,0.01010
780,0.00256,0.00051,0.00966
800,0.00256,0.00087,0.00966
820,0.00256,0.00087,0.00923
840,0.00256,0.00134,0.00923
860,0.00256,0.00134,0.00880
881,0.00332,0.00134,0.00839
901,0.00332,0.00134,0.00839
921,0.00418,0.00190,0.00799
940,0.00514,0.00332,0.00799
960,0.00620,0.00418,0.00799
980,0.00736,0.00620,0.00760
1000,0.01142,0.01463,0.00684
1020,0.02017,0.02895,0.00451
1040,0.02895,0.03658,0.00266
1060,0.03658,0.04215,0.00000
1080,0.04813,0.04813,0.00000
1100,0.06126,0.05126,0.00000
1120,0.07597,0.05126,0.00000
1142,0.08804,0.05126,0.00000
1160,0.09658,0.05126,0.00000
1181,0.10552,0.05126,0.00000
1201,0.11486,0.05126,0.00000
1220,0.12459,0.05126,0.00000
1240,0.12960,0.03932,0.00000
1260,0.13471,0.03658,0.00000
1280,0.13992,0.03658,0.00000
1300,0.15064,0.04509,0.00000
1320,0.16175,0.06841,0.00000
1340,0.16175,0.06841,0.00000
1360,0.18517,0.09658,0.00000
1381,0.18517,0.09658,0.00000
1401,0.19747,0.10552,0.00000
1420,0.19747,0.11486,0.00000
1440,0.17917,0.17326,0.00000
1462,0.16175,0.22995,0.00000
1480,0.11967,0.31011,0.00000
1500,0.08804,0.35050,0.00000
1520,0.04813,0.38459,0.00000
1541,0.03140,0.40223,0.00000
1563,0.01297,0.42027,0.00000
1581,0.00861,0.42027,0.00000
1600,0.00418,0.42943,0.00000
1620,0.00256,0.42943,0.00000
1640,0.00256,0.42943,0.00000
1660,0.00256,0.42943,0.00000
1680,0.00190,0.42943,0.00000
1701,0.00190,0.42943,0.00000
1720,0.00190,0.42943,0.00000
1740,0.00190,0.42943,0.00000
1761,0.00190,0.42943,0.00000
1780,0.00190,0.42943,0.00000
1800,0.00190,0.42943,0.00000
1820,0.00190,0.42943,0.00000
1840,0.00190,0.42943,0.00000
1860,0.00514,0.42943,0.00000
1880,0.00514,0.42943,0.00000
1900,0.01463,0.41120,0.00000
1921,0.02017,0.37592,0.00000
1940,0.02661,0.31799,0.00000
1960,0.03140,0.30233,0.00000
1980,0.03140,0.30233,0.00000
2000,0.03658,0.27219,0.00000
2021,0.03658,0.27219,0.00000
2040,0.03932,0.27219,0.00000
2061,0.03932,0.26490,0.00000
2081,0.03932,0.26490,0.00000
2101,0.04509,0.26490,0.00000
2120,0.04509,0.26490,0.00000
2140,0.04813,0.25771,0.00000
2160,0.05126,0.25771,0.00000
2182,0.05126,0.25063,0.00000
2200,0.05126,0.25063,0.00000
2220,0.05126,0.25063,0.00000
2240,0.05126,0.25063,0.00000
2260,0.05126,0.24363,0.00000
2281,0.05126,0.24363,0.00000
2300,0.05449,0.24363,0.00000
2320,0.05783,0.24363,0.00000
2340,0.05783,0.23674,0.00000
2360,0.05783,0.23674,0.00000
2381,0.05783,0.23674,0.00000
2400,0.05783,0.23674,0.00000
2420,0.05783,0.23674,0.00000
2440,0.06126,0.21016,0.00000
2461,0.07214,0.17917,0.00000
2481,0.09226,0.11486,0.00000
2500,0.10552,0.08392,0.00000
2521,0.11967,0.05449,0.00000
2540,0.12459,0.04215,0.00000
2560,0.12960,0.03140,0.00000
2580,0.12960,0.02437,0.00000
2601,0.13471,0.02222,0.00000
2620,0.13471,0.02017,0.00000
2640,0.13471,0.02017,0.00000
2660,0.13471,0.02222,0.00000
2680,0.13471,0.02437,0.00000
2701,0.12960,0.02661,0.00000
2721,0.12960,0.02661,0.00000
2740,0.12960,0.02661,0.00000
2760,0.13992,0.02895,0.00000
2780,0.14523,0.02895,0.00000
2801,0.16175,0.03932,0.00000
2821,0.16746,0.04215,0.00000
2841,0.17326,0.04813,0.00000
2860,0.17917,0.06479,0.00000
2880,0.17917,0.09658,0.00000
2900,0.17917,0.11486,0.00000
2920,0.17917,0.13471,0.00000
2940,0.17917,0.15064,0.00000
2961,0.17917,0.16175,0.00000
2980,0.17326,0.16746,0.00000
3000,0.16746,0.17917,0.00000
3020,0.16175,0.19127,0.00000
3040,0.15064,0.19747,0.00000
3060,0.13992,0.20377,0.00000
3080,0.11014,0.21666,0.00000
3103,0.08804,0.22326,0.00000
3120,0.06126,0.22995,0.00000
3140,0.04215,0.24363,0.00000
3160,0.03394,0.25771,0.00000
3180,0.02222,0.26490,0.00000
3201,0.01638,0.26490,0.00000
3220,0.01297,0.26490,0.00000
3240,0.01142,0.27219,0.00000
3261,0.01142,0.27219,0.00000
3280,0.00997,0.27219,0.00000
3301,0.00861,0.27219,0.00000
3320,0.00861,0.27219,0.00000
3340,0.00736,0.27219,0.00000
3361,0.00620,0.27219,0.00000
3380,0.00620,0.27219,0.00000
3400,0.00620,0.27219,0.00000
3420,0.00514,0.27219,0.00000
3440,0.00514,0.27219,0.00000
3460,0.00514,0.27219,0.00000
3480,0.00514,0.26490,0.00000
3501,0.00418,0.26490,0.00000
3521,0.00418,0.25771,0.00000
3541,0.00332,0.25771,0.00000
3561,0.00332,0.25063,0.00000
3580,0.00256,0.23674,0.00000
3600,0.00190,0.19747,0.00000
3620,0.00190,0.17326,0.00000
3640,0.00190,0.12459,-0.00020
3660,0.00134,0.10100,-0.00053
3680,0.00134,0.07989,-0.00150
3701,0.00134,0.06841,-0.00207
3720,0.00134,0.05449,-0.00321
3741,0.00134,0.04215,-0.00347
3760,0.00087,0.01142,-0.00431
3780,0.00087,0.01142,-0.00431
3800,0.00051,0.00620,-0.00461
3821,0.00007,0.00256,-0.00557
3840,0.00000,0.00024,-0.00626
3860,0.00000,0.00000,-0.00662
3880,0.00000,0.00000,-0.00699
3900,0.00000,0.00000,-0.00737
3920,0.00000,0.00000,-0.00776
3940,0.00000,0.00000,-0.00899
3960,0.00000,0.00000,-0.00942
3981,0.00000,0.00000,-0.01031
4000,0.00000,0.00000,-0.01077
4020,0.00000,0.00000,-0.01124
4041,0.00000,0.00000,-0.01221
4061,0.00000,0.00000,-0.01271
4081,0.00000,0.00000,-0.01374
4100,0.00000,0.00000,-0.01374
4120,0.00000,0.00000,-0.01427
4141,0.00000,0.00000,-0.01427
4160,0.00000,0.00000,-0.01427
4180,0.00000,0.00000,-0.01427
4200,0.00000,0.00000,-0.01427
4220,0.00000,0.00000,-0.01427
4241,0.00000,0.00000,-0.01481
4260,0.00000,0.00000,-0.01481
4280,0.00000,0.00000,-0.01481
4300,0.00000,0.00000,-0.01481
4320,0.00000,0.00000,-0.01481
4340,0.00000,0.00000,-0.01481
4360,0.00000,0.00000,-0.01481
4380,0.00000,0.00000,-0.01481
4400,0.00000,0.00000,-0.01481
4420,0.00000,0.00000,-0.01481
4440,0.00000,0.00000,-0.01481
4460,0.00000,0.00000,-0.01481
4480,0.00000,0.00000,-0.01481
4500,0.00000,0.00000,-0.01427
4520,0.00000,0.00000,-0.01427
4540,0.00000,0.00000,-0.01427
4560,0.00000,0.00000,-0.01427
4581,0.00000,0.00000,-0.01427
4600,0.00000,0.00000,-0.01427
4620,0.00000,0.00000,-0.01427
4640,0.00000,0.00000,-0.01427
4660,0.00000,0.00000,-0.01427
4680,0.00000,0.00000,-0.01427
4701,0.00000,0.00000,-0.01427
4720,0.00000,0.00000,-0.01427
4740,0.00000,0.00000,-0.01374
4760,0.00000,0.00000,-0.01322
4780,0.00000,0.00000,-0.01271
4800,0.00000,0.00000,-0.01124
4820,0.00000,0.00000,-0.00816
4840,0.00000,0.00000,-0.00662
4860,0.00000,0.00000,-0.00492
4881,0.00000,0.00000,-0.00492
4901,0.00000,0.00000,-0.00402
4921,0.00000,0.00000,-0.00374
4940,0.00000,0.00000,-0.00374
4960,0.00000,0.00000,-0.00347
4981,0.00000,0.00000,-0.00347
5000,0.00000,0.00000,-0.00347
5020,0.00000,0.00000,-0.00321
5040,0.00000,0.00000,-0.00321
5060,0.00000,0.00000,-0.00321
5080,0.00000,0.00000,-0.00321
5100,0.00000,0.00000,-0.00321
5120,0.00000,0.00000,-0.00321
5140,0.00000,0.00000,-0.00321
5160,0.00000,0.00000,-0.00321
5180,0.00000,0.00000,-0.00321
5200,0.00000,0.00000,-0.00321
5220,0.00000,0.00000,-0.00321
5240,0.00000,0.00000,-0.00321
5260,0.00000,0.00000,-0.00297
5281,0.00000,0.00000,-0.00228
5300,0.00000,0.00000,-0.00103
5320,0.00000,0.00000,-0.00043
5340,0.00000,0.00000,-0.00043
5361,0.00000,0.00000,-0.00001